"HOUSE_ID","HousePrice","StoreArea","BasementArea","LawnArea","StreetHouseFront","Location","ConnectivityType","BuildingType","ConstructionYear","EstateType","SellingYear","Rating","SaleType"
"1201",212000,528,368,6820,NA,"Mundka","Byway","RowHousesE",1985,"Other",2010,8,"NewHouse"
"1202",163000,320,390,10800,60,"Burari","Byway","IndividualHouse",1914,"Other",2006,7,"NewHouse"
"1203",141000,299,895,14850,69,"RK Puram","Byway","IndividualHouse",1957,"Society",2006,5,"NewHouse"
"1204",139950,456,572,7875,75,"RK Puram","Byway","IndividualHouse",1961,"GovernmentBuild",2008,5,"NewHouse"
"1205",120000,288,0,10762,75,"Lodhi Colony","Byway","RowHousesE",1980,"Other",2009,6,"NewHouse"
"1206",52500,0,0,4118,153,"Burari","Frontage road","IndividualHouse",1941,"Other",2006,4,"NewHouse"
"1207",430000,546,1231,12692,NA,"Yamuna Vihar","Byway","IndividualHouse",1992,"Other",2007,8,"NewHouse"
"1208",259000,630,1300,14572,182,"Karol Bagh","Byway","IndividualHouse",2004,"Other",2007,7,"ThirdResale"
"1209",280000,592,956,12011,78,"Yamuna Vihar","Byway","IndividualHouse",1998,"Other",2006,8,"NewHouse"
"1210",100000,440,405,6911,60,"Chhatarpur","Frontage road","IndividualHouse",1924,"Other",2009,5,"NewHouse"
"1211",110000,684,322,7340,NA,"RK Puram","Byway","IndividualHouse",1971,"Other",2007,4,"NewHouse"
"1212",180000,500,0,11317,72,"India Gate","Byway","IndividualHouse",2003,"Other",2007,7,"NewHouse"
"1213",190000,566,712,18800,NA,"Tilak Nagar","Byway","IndividualHouse",1976,"Other",2006,6,"NewHouse"
"1214",180000,462,733,5395,41,"Mundka","Byway","RowHousesE",1993,"Other",2008,8,"NewHouse"
"1215",190000,303,379,10708,NA,"Dhaula Kuan","Byway","IndividualHouse",1955,"GovernmentBuild",2009,5,"NewHouse"
"1216",325000,656,0,11198,77,"Mundka","Byway","IndividualHouse",2005,"Other",2008,9,"NewHouse"
"1217",165000,490,641,2651,NA,"Bawana","Byway","RowHouses",2000,"Other",2006,7,"NewHouse"
"1218",155000,484,604,2572,24,"Bawana","Byway","RowHouses",1999,"Other",2010,7,"NewHouse"
"1219",139000,288,349,10500,70,"RK Puram","Byway","IndividualHouse",1971,"GovernmentBuild",2007,5,"NewHouse"
"1220",93000,0,0,8335,77,"Jama Masjid","Byway","IndividualHouse",1954,"Other",2006,5,"NewHouse"
"1221",293077,800,1513,9520,71,"Pitampura","Byway","IndividualHouse",2007,"Other",2008,8,"FirstResale"
"1222",144500,420,662,4438,NA,"India Gate","Byway","RowHousesE",2004,"Other",2008,6,"NewHouse"
"1223",148500,902,828,8750,NA,"RK Puram","Byway","IndividualHouse",1970,"SemiPrivate",2009,5,"NewHouse"
"1224",260000,484,692,13005,94,"Tilak Nagar","Byway","IndividualHouse",1980,"PrivateBuilder",2009,7,"NewHouse"
"1225",90000,420,0,7200,60,"RK Puram","Byway","MultiStoreyBuilding",1949,"Other",2009,4,"NewHouse"
"1226",163000,672,0,10800,60,"Burari","Byway","TwoStoreyHouse",1905,"Other",2008,6,"NewHouse"
"1227",128500,572,827,9945,NA,"Timarpur","Byway","IndividualHouse",1961,"Other",2007,5,"NewHouse"
"1228",143000,324,624,9000,50,"Burari","Driveway","IndividualHouse",1920,"Other",2009,7,"NewHouse"
"1229",154500,264,663,8414,70,"Timarpur","Byway","IndividualHouse",1963,"SemiPrivate",2006,6,"NewHouse"
"1230",105500,528,0,7227,59,"RK Puram","Driveway","IndividualHouse",1954,"Other",2008,6,"NewHouse"
"1231",236500,608,1180,5389,39,"Mundka","Byway","RowHousesE",1995,"Other",2010,8,"NewHouse"
"1232",175000,240,569,7200,60,"Rohini","Frontage road","IndividualHouse",1937,"SemiPrivate",2007,5,"NewHouse"
"1233",82500,544,822,11900,85,"Tilak Nagar","Byway","IndividualHouse",1977,"Other",2009,7,"ThirdResale"
"1234",119500,280,412,9758,61,"RK Puram","Byway","IndividualHouse",1971,"Other",2007,5,"NewHouse"
"1235",128500,300,523,9920,69,"India Gate","Byway","IndividualHouse",1969,"Other",2006,5,"NewHouse"
"1236",155000,297,585,12400,66,"RK Puram","Frontage road","IndividualHouse",1958,"Other",2009,6,"NewHouse"
"1237",191000,577,0,9382,93,"India Gate","Byway","IndividualHouse",1999,"Other",2008,7,"NewHouse"
"1238",200000,484,0,11426,63,"Burari","Byway","IndividualHouse",2003,"Other",2008,7,"NewHouse"
"1239",127500,0,945,9400,35,"Jama Masjid","Byway","MultiStoreyBuilding",1975,"Other",2006,6,"FifthResale"
"1240",118500,336,442,8480,80,"RK Puram","Byway","IndividualHouse",1947,"Other",2008,5,"SecondResale"
"1241",80000,280,348,12180,60,"Jama Masjid","Byway","TwoStoreyHouse",1941,"SemiPrivate",2010,4,"NewHouse"
"1242",745000,813,2096,15623,160,"Yamuna Vihar","Byway","IndividualHouse",1996,"SemiPrivate",2007,10,"SecondResale"
"1243",172500,648,0,3922,53,"Adarsh Nagar","Byway","RowHousesE",2006,"Other",2007,7,"FirstResale"
"1244",93500,0,212,10712,63,"Vasant Vihar","Byway","IndividualHouse",1991,"SemiPrivate",2007,5,"SecondResale"
"1245",158000,336,673,11553,NA,"Timarpur","Byway","IndividualHouse",1968,"Other",2006,5,"NewHouse"
"1246",262500,508,297,20781,NA,"Tilak Nagar","Trunk road","IndividualHouse",1968,"Other",2006,7,"NewHouse"
"1247",190000,445,1082,5271,NA,"Dhaula Kuan","Byway","IndividualHouse",1986,"Other",2006,7,"SecondResale"
"1248",238000,833,48,13125,103,"Lodhi Colony","Byway","IndividualHouse",1991,"PrivateBuilder",2007,7,"NewHouse"
"1249",127000,386,763,7742,66,"Timarpur","Byway","IndividualHouse",1966,"SemiPrivate",2007,5,"NewHouse"
"1250",133000,288,375,12144,60,"RK Puram","Byway","IndividualHouse",1949,"Other",2009,5,"NewHouse"
"1251",380000,694,0,13693,105,"Okhla Indl Estate","Byway","IndividualHouse",2006,"Other",2007,9,"NewHouse"
"1252",113000,520,0,21750,100,"Vasant Vihar","Driveway","IndividualHouse",1954,"Other",2008,5,"NewHouse"
"1253",186000,460,36,10420,83,"Jama Masjid","Byway","IndividualHouse",2009,"Other",2010,6,"NewHouse"
"1254",128000,440,120,4928,NA,"Model Town","Byway","RowHousesE",1976,"Other",2007,6,"NewHouse"
"1255",175500,576,588,12090,78,"Tilak Nagar","Byway","IndividualHouse",1981,"PrivateBuilder",2008,6,"NewHouse"
"1256",211000,546,706,9531,NA,"India Gate","Byway","IndividualHouse",1998,"SemiPrivate",2007,6,"NewHouse"
"1257",127000,576,0,7438,92,"Chhatarpur","Dual carriageway","IndividualHouse",1908,"SemiPrivate",2006,5,"NewHouse"
"1258",232000,824,24,11957,75,"Bawana","Dual carriageway","IndividualHouse",2006,"Other",2008,8,"NewHouse"
"1259",318000,928,1004,12085,93,"Okhla Indl Estate","Byway","IndividualHouse",2007,"Other",2007,8,"FirstResale"
"1260",99900,0,0,4060,56,"Jama Masjid","Frontage road","IndividualHouse",1922,"Other",2009,5,"NewHouse"
"1261",240000,360,0,45600,75,"Dhaula Kuan","Byway","IndividualHouse",1908,"Other",2008,6,"NewHouse"
"1262",162900,360,0,6240,52,"Chhatarpur","Byway","IndividualHouse",1930,"Other",2008,5,"NewHouse"
"1263",155900,420,662,4435,37,"India Gate","Byway","RowHousesE",2004,"Other",2006,6,"NewHouse"
"1264",232000,502,370,10635,48,"India Gate","Byway","IndividualHouse",2003,"Other",2010,8,"NewHouse"
"1265",180000,478,644,11361,104,"Tilak Nagar","Byway","IndividualHouse",1976,"SemiPrivate",2008,6,"SecondResale"
"1266",264132,592,0,14587,75,"Bawana","Byway","IndividualHouse",2008,"Other",2008,9,"FirstResale"
"1267",235128,830,0,11932,92,"Bawana","Frontage road","IndividualHouse",2007,"Other",2008,8,"FirstResale"
"1268",159500,539,655,8910,79,"RK Puram","Byway","IndividualHouse",1959,"Other",2006,6,"NewHouse"
"1269",152000,216,370,5400,40,"Burari","Byway","IndividualHouse",1926,"Other",2007,6,"NewHouse"
"1270",260000,462,0,16059,121,"Yamuna Vihar","Byway","IndividualHouse",1991,"Other",2006,8,"NewHouse"
"1271",290000,844,740,10120,92,"Yamuna Vihar","Byway","IndividualHouse",1994,"Other",2006,8,"NewHouse"
"1272",116000,414,0,8892,74,"RK Puram","Byway","IndividualHouse",1953,"GovernmentBuild",2008,5,"NewHouse"
"1273",92900,400,0,8544,60,"RK Puram","Byway","MultiStoreyBuilding",1950,"Other",2009,3,"NewHouse"
"1274",125500,240,735,5436,40,"Rajendra Nagar","Byway","IndividualHouse",1922,"SemiPrivate",2010,4,"NewHouse"
"1275",250000,180,223,11500,86,"Ina Colony","Byway","IndividualHouse",1936,"Other",2006,7,"NewHouse"
"1276",104900,368,0,12513,NA,"RK Puram","Frontage road","IndividualHouse",1920,"Other",2009,4,"NewHouse"
"1277",67000,0,41,8248,45,"Jama Masjid","Byway","IndividualHouse",1914,"Other",2008,3,"NewHouse"
"1278",140200,312,0,6435,65,"Chhatarpur","Dual carriageway","IndividualHouse",1939,"Other",2006,6,"NewHouse"
"1279",133900,506,1046,7200,60,"Burari","Byway","TwoStoreyHouse",1910,"Other",2007,6,"NewHouse"
"1280",130000,288,300,6930,92,"Dhaula Kuan","Byway","IndividualHouse",1958,"Other",2006,5,"SecondResale"
"1281",475000,840,0,22950,90,"Burari","Driveway","IndividualHouse",1892,"PrivateBuilder",2006,10,"NewHouse"
"1282",165500,377,831,9600,80,"RK Puram","Byway","IndividualHouse",1955,"SemiPrivate",2008,6,"NewHouse"
"1283",124900,456,1088,8820,98,"Burari","Byway","IndividualHouse",1890,"Society",2009,5,"NewHouse"
"1284",119900,410,507,7800,65,"Burari","Driveway","TwoStoreyHouse",1939,"SemiPrivate",2006,5,"NewHouse"
"1285",150000,336,777,11988,90,"RK Puram","Frontage road","IndividualHouse",1957,"Other",2007,6,"NewHouse"
"1286",235000,839,735,10316,NA,"India Gate","Byway","IndividualHouse",2000,"Other",2008,7,"NewHouse"
"1287",275000,748,0,14781,NA,"India Gate","Byway","IndividualHouse",2001,"Other",2006,8,"NewHouse"
"1288",120500,924,403,6900,71,"Rajendra Nagar","Byway","IndividualHouse",1940,"Other",2008,5,"NewHouse"
"1289",178000,389,0,9636,NA,"Karol Bagh","Byway","IndividualHouse",1992,"SemiPrivate",2009,6,"NewHouse"
"1290",149500,505,1024,12160,128,"RK Puram","Frontage road","IndividualHouse",1953,"Other",2009,6,"NewHouse"
"1291",260000,660,1300,11645,78,"India Gate","Byway","IndividualHouse",2005,"Other",2006,7,"NewHouse"
"1292",128000,502,0,6155,60,"Chhatarpur","Motorway","IndividualHouse",1920,"Other",2008,6,"NewHouse"
"1293",266000,564,28,8849,63,"Okhla Indl Estate","Byway","RowHousesE",2005,"Other",2008,9,"NewHouse"
"1294",134500,240,643,8923,66,"RK Puram","Byway","IndividualHouse",1953,"Other",2007,5,"NewHouse"
"1295",225000,667,603,15593,81,"Dhaula Kuan","Byway","IndividualHouse",1953,"Other",2006,7,"NewHouse"
"1296",84500,0,0,17217,90,"Vasant Vihar","Byway","IndividualHouse",2006,"Other",2006,5,"SecondResale"
"1297",160000,0,0,7082,NA,"Rohini","Byway","TwoStoreyHouse",1916,"Other",2006,5,"NewHouse"
"1298",112000,576,0,25339,NA,"Timarpur","Byway","IndividualHouse",1918,"Other",2007,5,"NewHouse"
"1299",219500,645,739,9375,NA,"India Gate","Byway","IndividualHouse",1997,"PrivateBuilder",2009,7,"NewHouse"
"1300",185000,531,699,8450,65,"India Gate","Byway","IndividualHouse",2003,"Other",2007,7,"NewHouse"
